_id,geometry,locality,placeName,placeNameId
5b418df83d88413b6ca9dbbf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.691040097849, -43.5522248441307]]}",Woolston,Steam Wharf Stream Reserve,2458
5b418df83d88413b6ca9dbcb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.724916610331, -43.5106046975321]]}",New Brighton,Nova Montessori School,2498
5b418df83d88413b6ca9dbfb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.970338057234, -43.7843493948989]]}",Akaroa,Takamatua Reserve,2571
5b418df83d88413b6ca9dc06,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96369249362, -43.8153928251906]]}",Akaroa,Kowhai Grove Esplanade Reserve,2581
5b418df73d88413b6ca9db1f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.64475635648097, -43.4965054453514]]}",Mairehau,Edgeware Tennis Club,196
5b418df73d88413b6ca9db29,"{""type"": ""MultiPoint"", ""coordinates"": [[172.590810856636, -43.4895443033588]]}",Bishopdale,Auchenflower Rest Home,2009
5b418df73d88413b6ca9db2e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.655379707517, -43.5135864250963]]}",Richmond,Churchill Courts Rest Home,2013
5b418df73d88413b6ca9db54,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68910607746, -43.5737464691379]]}",Hillsborough,The Duncan Park,2082
5b418df73d88413b6ca9db67,"{""type"": ""MultiPoint"", ""coordinates"": [[172.635173586152, -43.5296234278098]]}",Central City,Central Library,2148
5b418df83d88413b6ca9dba4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63685632252196, -43.5323899149106]]}",Central City,The Stewart Plaza,2407
5b418df83d88413b6ca9dbaa,"{""type"": ""MultiPoint"", ""coordinates"": [[172.588663876974, -43.5511857179204]]}",Addington,Seager Park,2418
5b418df83d88413b6ca9dbae,"{""type"": ""MultiPoint"", ""coordinates"": [[172.668173217155, -43.531099007221]]}",Linwood,Worcester Corner Reserve,2421
5b418df83d88413b6ca9dbc7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.508288803405, -43.5444596172547]]}",Islington,Leslie Park,247
5b418df83d88413b6ca9dbef,"{""type"": ""MultiPoint"", ""coordinates"": [[172.52668419184698, -43.5291100752918]]}",Broomfield,Malabar Reserve,255
5b418df83d88413b6ca9dbfd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.955881599623, -43.8134636264908]]}",Akaroa,Hempleman Beach Reserve,2573
5b418df83d88413b6ca9dbfe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.956525878619, -43.813651583667]]}",Akaroa,Akaroa Anglican and Dissenters Cemetery,2574
5b418df83d88413b6ca9dbff,"{""type"": ""MultiPoint"", ""coordinates"": [[172.95787824871, -43.8145465224865]]}",Akaroa,Akaroa Catholic Cemetery,2575
5b418df73d88413b6ca9db1b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.65592505280696, -43.591170718301996]]}",Huntsbury,Bowenvale Park,192
5b418df73d88413b6ca9db34,"{""type"": ""MultiPoint"", ""coordinates"": [[172.622243729597, -43.51113328583799]]}",St Albans,Nurse Maude Memorial Hospital,2019
5b418df73d88413b6ca9db3a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.570946130467, -43.5609416123725]]}",Oaklands,St John of God Hospital,2038
5b418df73d88413b6ca9db52,"{""type"": ""MultiPoint"", ""coordinates"": [[172.688005009238, -43.5366262321596]]}",Bromley,Bromley School,208
5b418df73d88413b6ca9db41,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62246904177, -43.5464783450822]]}",Addington,Bishop Selwyn Hospital & Rest Home,2044
5b418df73d88413b6ca9db58,"{""type"": ""MultiPoint"", ""coordinates"": [[172.649971103493, -43.6239557802978]]}",Governors Bay,Governors Bay School,2093
5b418df73d88413b6ca9db55,"{""type"": ""MultiPoint"", ""coordinates"": [[172.537207238708, -43.4880709617589]]}",Harewood,Christchurch International Airport,2085
5b418df73d88413b6ca9db6a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.566589761407, -43.5826068888056]]}",Halswell,Kinrara Reserve,216
5b418df83d88413b6ca9db7d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.530305378249, -43.527172493812394]]}",Broomfield,Laramie Reserve,224
5b418df83d88413b6ca9db81,"{""type"": ""MultiPoint"", ""coordinates"": [[172.606290821017, -43.5490954554019]]}",Spreydon,Leith Reserve,227
5b418df73d88413b6ca9db60,"{""type"": ""MultiPoint"", ""coordinates"": [[172.963054608773, -43.8111882495399]]}",Akaroa,Akaroa Area School,2128
5b418df83d88413b6ca9db8c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63363257044, -43.530770039754394]]}",Central City,former Municipal Chambers,2344
5b418df73d88413b6ca9db65,"{""type"": ""MultiPoint"", ""coordinates"": [[172.585812113819, -43.489745460024196]]}",Bishopdale,Bishopdale Community Pre School,2140
5b418df73d88413b6ca9db75,"{""type"": ""MultiPoint"", ""coordinates"": [[172.472201566291, -43.55093170968869]]}",Templeton,Templeton Primary School,219
5b418df83d88413b6ca9db82,"{""type"": ""MultiPoint"", ""coordinates"": [[172.625272571866, -43.498934259983]]}",St Albans,Lewisham Reserve,228
5b418df83d88413b6ca9db9e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60285728997297, -43.5577703686421]]}",Hoon Hay,Spreydon Riverbank Reserves,2395
5b418df83d88413b6ca9db89,"{""type"": ""MultiPoint"", ""coordinates"": [[172.664721949505, -43.4577267925419]]}",Marshland,Styx River Reserve Living Laboratory,234
5b418df83d88413b6ca9dba7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.594325419226, -43.4631984005507]]}",Belfast,Willowbank Wildlife Reserve,2412
5b418df83d88413b6ca9dbab,"{""type"": ""MultiPoint"", ""coordinates"": [[172.58891389596897, -43.5499872733003]]}",Addington,Mokihi Reserve,2419
5b418df83d88413b6ca9db94,"{""type"": ""MultiPoint"", ""coordinates"": [[172.723411200988, -43.6024956327141]]}",Lyttelton,Lyttelton Main School,2380
5b418df83d88413b6ca9dbc9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.655068190219, -43.5225646856687]]}",Richmond,Alexandra Park,2495
5b418df83d88413b6ca9dbb5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.59519229437697, -43.548780880683694]]}",Addington,Linden Grove,2442
5b418df83d88413b6ca9dbcd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.736928486562, -43.5721757816945]]}",Redcliffs,Barnett Park Conservation,25
5b418df83d88413b6ca9dbbe,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60135350626996, -43.550012963962395]]}",Spreydon,Lincoln Park,2456
5b418df83d88413b6ca9dbcf,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62968891933298, -43.5271983820485]]}",Central City,The Cathedral Grammar School  Pre-School,2500
5b418df83d88413b6ca9dbe5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.715326954631, -43.567153014547]]}",Mt Pleasant,Old School Reserve,254
5b418df83d88413b6ca9dbe9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.692526850265, -43.4118050713767]]}",Brooklands,Styx River Boating Reserve,2544
5b418df83d88413b6ca9dbd4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.566904197436, -43.5319271656385]]}",Upper Riccarton,Glebe Reserve,251
5b418df83d88413b6ca9dbf1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.616156477502, -43.4525169706269]]}",Belfast,Rosebank Reserve,2551
5b418df83d88413b6ca9dc08,"{""type"": ""MultiPoint"", ""coordinates"": [[172.967774586476, -43.8105270598196]]}",Akaroa,Bercusson Reserve,2583
5b418df83d88413b6ca9dbd6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.520790805387, -43.5264469393915]]}",Yaldhurst,Little Oaks Reserve,2516
5b418df83d88413b6ca9dc00,"{""type"": ""MultiPoint"", ""coordinates"": [[172.948939939976, -43.815579978021]]}",Akaroa,Britomart Memorial,2576
5b418df73d88413b6ca9db27,"{""type"": ""MultiPoint"", ""coordinates"": [[172.961004806261, -43.8137975695631]]}",Akaroa,Akaroa Hospital,2007
5b418df73d88413b6ca9db12,"{""type"": ""MultiPoint"", ""coordinates"": [[172.715837081639, -43.5609741733243]]}",St Andrews Hill,Hilltop Reserve,185
5b418df73d88413b6ca9db1e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.640715556582, -43.4980109902235]]}",Mairehau,Innes Courts,195
5b418df73d88413b6ca9db2a,"{""type"": ""MultiPoint"", ""coordinates"": [[172.592665116617, -43.5140798716004]]}",Fendalton,Jeffreys Reserve,201
5b418df73d88413b6ca9db37,"{""type"": ""MultiPoint"", ""coordinates"": [[172.611042368483, -43.501885280780996]]}",Papanui,Parklands Hospital,2022
5b418df73d88413b6ca9db2b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.624472211997, -43.5338216431596]]}",Central City,Christchurch Women's Hospital,2010
5b418df73d88413b6ca9db3f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.66882185222198, -43.5392684773262]]}",Linwood,Parkwood Hospital & Rest Home,2042
5b418df73d88413b6ca9db47,"{""type"": ""MultiPoint"", ""coordinates"": [[172.61115695495596, -43.5606976362816]]}",Spreydon,George Manning House Hospital & Rest Home,2057
5b418df73d88413b6ca9db4e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.582705834269, -43.5092420064331]]}",Burnside,Jellie Park Recreation and Sport Centre,2065
5b418df73d88413b6ca9db59,"{""type"": ""MultiPoint"", ""coordinates"": [[172.465304468044, -43.5462500317327]]}",Templeton,Azalea Reserve,21
5b418df73d88413b6ca9db4c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.55254484194998, -43.5163475103839]]}",Hyde Park,Maidstone Lodge Hospital & Rest Home,2061
5b418df73d88413b6ca9db62,"{""type"": ""MultiPoint"", ""coordinates"": [[172.623808069753, -43.4987677129135]]}",St Albans,Rutland Reserve,213
5b418df73d88413b6ca9db6c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.791072949816, -43.7702555763194]]}",Little River,Little River Library,2165
5b418df73d88413b6ca9db72,"{""type"": ""MultiPoint"", ""coordinates"": [[172.707120074497, -43.4819018594484]]}",Parklands,Parklands Library,2176
5b418df83d88413b6ca9db9b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.699021482209, -43.5424803126205]]}",Bromley,Maces Reserve,239
5b418df83d88413b6ca9db7c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.630199186744, -43.4410112252056]]}",Belfast,Darroch Reserve,223
5b418df83d88413b6ca9dba3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.637408288483, -43.5350696693133]]}",Central City,Tuam Street Early Learning Centre,2400
5b418df83d88413b6ca9db87,"{""type"": ""MultiPoint"", ""coordinates"": [[172.75890446575298, -43.5689744930793]]}",Sumner,Sumner Library,2338
5b418df83d88413b6ca9dbb0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.592735492397, -43.5498329840355]]}",Addington,Pavilion Park,2426
5b418df83d88413b6ca9dbce,"{""type"": ""MultiPoint"", ""coordinates"": [[172.564328051856, -43.5333744074937]]}",Upper Riccarton,Riccarton Primary School,250
5b418df83d88413b6ca9dbeb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.633635169168, -43.5636464065879]]}",Beckenham,Ernle Clark Reserve,2546
5b418df83d88413b6ca9dbb4,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63008308645996, -43.4549679091391]]}",Belfast,Sheldon Park,244
5b418df83d88413b6ca9dbf6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.447286567714, -43.5292868257075]]}",Templeton,Christchurch Women's Prison,2558
5b418df83d88413b6ca9dbca,"{""type"": ""MultiPoint"", ""coordinates"": [[172.57229880959798, -43.563391690713196]]}",Oaklands,Aidanfield Christian School,2497
5b418df83d88413b6ca9dc02,"{""type"": ""MultiPoint"", ""coordinates"": [[172.949780092427, -43.8191807308474]]}",Akaroa,Takapuneke Reserve,2578
5b418df83d88413b6ca9dc04,"{""type"": ""MultiPoint"", ""coordinates"": [[172.601226651842, -43.4946949671104]]}",Papanui,Marble Wood Reserve,258
5b418df83d88413b6ca9dc03,"{""type"": ""MultiPoint"", ""coordinates"": [[172.96645937779, -43.8203395852434]]}",Akaroa,Aylmers Valley Esplanade Reserve,2579
5b418df73d88413b6ca9db28,"{""type"": ""MultiPoint"", ""coordinates"": [[172.590333055817, -43.4893550823291]]}",Bishopdale,Bethesda Hospital,2008
5b418df73d88413b6ca9db21,"{""type"": ""MultiPoint"", ""coordinates"": [[172.703507233001, -43.4750135527391]]}",Parklands,Inwoods Reserve,198
5b418df73d88413b6ca9db2d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.654720944466, -43.512906574375]]}",Richmond,Churchill Hospital,2012
5b418df73d88413b6ca9db43,"{""type"": ""MultiPoint"", ""coordinates"": [[172.6860758745, -43.39926939134939]]}",Brooklands,Kainga Road Reserve,205
5b418df73d88413b6ca9db2f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.666006294877, -43.512924145918994]]}",Dallington,Woodchester Hospital & Rest Home,2014
5b418df73d88413b6ca9db56,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68883124689, -43.53755854463919]]}",Bromley,Cypress Garden Reserve,209
5b418df73d88413b6ca9db6d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.720678013264, -43.6026544904301]]}",Lyttelton,Lyttelton Library,2167
5b418df73d88413b6ca9db73,"{""type"": ""MultiPoint"", ""coordinates"": [[172.728489650052, -43.6070632178073]]}",Lyttelton,Lyttelton Wastewater Treatment Plant,2177
5b418df73d88413b6ca9db42,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63488058763, -43.51907925839009]]}",St Albans,Mary Potter Courts,2045
5b418df83d88413b6ca9db80,"{""type"": ""MultiPoint"", ""coordinates"": [[172.588093669566, -43.4784074514309]]}",Harewood,Emmanuel Christian School,2269
5b418df83d88413b6ca9db8d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.621576091274, -43.4699383742628]]}",Redwood,Murchison Park,235
5b418df83d88413b6ca9db9d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.987645072247, -43.8395442923045]]}",Akaroa,Misty Peaks Reserve,2394
5b418df73d88413b6ca9db50,"{""type"": ""MultiPoint"", ""coordinates"": [[173.041831250682, -43.7095937568399]]}",Okains Bay,Okains Bay Community Centre,2073
5b418df83d88413b6ca9db9f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.645119277061, -43.4915020367906]]}",Mairehau,Teagarden Reserve,2396
5b418df73d88413b6ca9db51,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68773088551097, -43.6076426032151]]}",Lyttelton,Pony Point,2074
5b418df83d88413b6ca9dba0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.459275605437, -43.5363739185427]]}",Templeton,Westmount School,2397
5b418df73d88413b6ca9db68,"{""type"": ""MultiPoint"", ""coordinates"": [[172.644743313091, -43.5547017732831]]}",Sydenham,Mabel Howard Reserve,215
5b418df83d88413b6ca9dba1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.618281436583, -43.5564240335975]]}",Spreydon,Spreydon Library,24
5b418df73d88413b6ca9db69,"{""type"": ""MultiPoint"", ""coordinates"": [[172.741516580843, -43.6237489938492]]}",Diamond Harbour,Diamond Harbour Cemetery,2158
5b418df83d88413b6ca9dbb6,"{""type"": ""MultiPoint"", ""coordinates"": [[172.723950501098, -43.625854858532094]]}",Diamond Harbour,Coastal Cliff Reserve,2443
5b418df83d88413b6ca9dbbd,"{""type"": ""MultiPoint"", ""coordinates"": [[172.556434167035, -43.5915481477173]]}",Halswell,Creamery Ponds,2455
5b418df73d88413b6ca9db70,"{""type"": ""MultiPoint"", ""coordinates"": [[172.718679025014, -43.6249791348542]]}",Diamond Harbour,Diamond Harbour Wastewater Treatment Plant,2173
5b418df83d88413b6ca9dbc1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.615265753409, -43.5016759354818]]}",Papanui,Nightingale Reserve,2460
5b418df83d88413b6ca9db8f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.61365699666197, -43.56695073715899]]}",Spreydon,Centennial Park,237
5b418df83d88413b6ca9dba2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.642619653735, -43.4993519697442]]}",St Albans,Mairehau School,240
5b418df83d88413b6ca9dbdb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.578435049654, -43.598812832403]]}",Halswell,Halswell Quarry Park,2525
5b418df83d88413b6ca9dbf8,"{""type"": ""MultiPoint"", ""coordinates"": [[172.564393264049, -43.533374654307394]]}",Upper Riccarton,Riccarton School,2561
5b418df83d88413b6ca9dbb3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.593236615234, -43.5505186786741]]}",Addington,Albion Reserve,2437
5b418df83d88413b6ca9dbfa,"{""type"": ""MultiPoint"", ""coordinates"": [[172.523788400368, -43.5335178904728]]}",Hei Hei,Wycola Courts,257
5b418df83d88413b6ca9dbb7,"{""type"": ""MultiPoint"", ""coordinates"": [[172.463144970358, -43.46682479632769]]}",Harewood,Orana Park,2444
5b418df83d88413b6ca9dbb9,"{""type"": ""MultiPoint"", ""coordinates"": [[172.606863938801, -43.5767968909172]]}",Hoon Hay Valley,Cashmere Stream Esplanade Reserve,2449
5b418df83d88413b6ca9dbd2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.654850721128, -43.52025513854]]}",Richmond,Jean Seabrook Memorial School,2507
5b418df83d88413b6ca9dbea,"{""type"": ""MultiPoint"", ""coordinates"": [[172.723741544945, -43.6020525596307]]}",Lyttelton,Oxford Street Reserve,2545
5b418df83d88413b6ca9dbfc,"{""type"": ""MultiPoint"", ""coordinates"": [[172.954675486868, -43.8149650305888]]}",Akaroa,Clare Reserve,2572
5b418df73d88413b6ca9db1c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.638385878144, -43.54786143212159]]}",Sydenham,Sydenham Community Centre,193
5b418df73d88413b6ca9db20,"{""type"": ""MultiPoint"", ""coordinates"": [[172.62981162440096, -43.5043197695235]]}",St Albans,Malvern Park,197
5b418df73d88413b6ca9db32,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63489460442997, -43.5205332869462]]}",St Albans,Southern Cross Hospital,2017
5b418df73d88413b6ca9db3b,"{""type"": ""MultiPoint"", ""coordinates"": [[172.585991541926, -43.5283944109699]]}",Riccarton,St Nicolas Hospital,2039
5b418df73d88413b6ca9db3e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.659579821513, -43.5212097563463]]}",Richmond,St Ives Hospital & Rest Home,2041
5b418df73d88413b6ca9db5d,"{""type"": ""MultiPoint"", ""coordinates"": [[172.687994631204, -43.5623063748834]]}",Woolston,Kennaway Reserve,211
5b418df73d88413b6ca9db4f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.52032369515697, -43.5425862431901]]}",Hornby,Denton Park,207
5b418df73d88413b6ca9db6f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.94657441383796, -43.8187686351855]]}",Akaroa,Akaroa Wastewater Treatment Plant,2172
5b418df73d88413b6ca9db5c,"{""type"": ""MultiPoint"", ""coordinates"": [[172.46759904517, -43.6433789048868]]}",,Lincoln University,2103
5b418df73d88413b6ca9db76,"{""type"": ""MultiPoint"", ""coordinates"": [[172.667558743841, -43.51243392159919]]}",Dallington,Banks Avenue School,22
5b418df73d88413b6ca9db5f,"{""type"": ""MultiPoint"", ""coordinates"": [[172.93142438543998, -43.7497470736033]]}",Duvauchelle,Duvauchelle School,2127
5b418df73d88413b6ca9db78,"{""type"": ""MultiPoint"", ""coordinates"": [[172.63796799439098, -43.5614029913785]]}",Beckenham,South Christchurch Library,2201
5b418df73d88413b6ca9db6e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.53735999860396, -43.5316025293763]]}",Riccarton Park,Kinross Reserve,217
5b418df83d88413b6ca9dba5,"{""type"": ""MultiPoint"", ""coordinates"": [[172.751896532546, -43.5646454438256]]}",Clifton,Peacocks Gallop,241
5b418df83d88413b6ca9db79,"{""type"": ""MultiPoint"", ""coordinates"": [[172.638013981346, -43.5614079161084]]}",Beckenham,Beckenham Service Centre,2202
5b418df83d88413b6ca9dbba,"{""type"": ""MultiPoint"", ""coordinates"": [[172.587957463773, -43.6006097572986]]}",Halswell,Quarry Hill Reserve,2450
5b418df83d88413b6ca9db7e,"{""type"": ""MultiPoint"", ""coordinates"": [[172.60418084927898, -43.5081345031448]]}",Bryndwr,Bryndwr Courts,225
5b418df83d88413b6ca9dbbb,"{""type"": ""MultiPoint"", ""coordinates"": [[172.68421066536698, -43.4483415488757]]}",Marshland,Sheppards Stream Reserve,2452
5b418df83d88413b6ca9db90,"{""type"": ""MultiPoint"", ""coordinates"": [[172.638913459701, -43.5348253514134]]}",Central City,SOL Square,2374
5b418df83d88413b6ca9dbc2,"{""type"": ""MultiPoint"", ""coordinates"": [[172.652537522452, -43.4640542666386]]}",Belfast,Styx River Reserve No. 2,2461
5b418df83d88413b6ca9dbd0,"{""type"": ""MultiPoint"", ""coordinates"": [[172.638024946119, -43.5225852683693]]}",Central City,St Mary's School,2502
5b418df83d88413b6ca9dbd1,"{""type"": ""MultiPoint"", ""coordinates"": [[172.518456964504, -43.5223012277118]]}",Yaldhurst,Ferdinand Terrace Reserve,2505
5b418df83d88413b6ca9dbd3,"{""type"": ""MultiPoint"", ""coordinates"": [[172.516040231647, -43.5229085785849]]}",Yaldhurst,F W Delamain Park,2509
